pol_number,gender,agecat,credit_score,area,traffic_index,veh_age,veh_body,veh_value,person_age,numclaims,claimcst0
40835465,F,6,803,1,67.8,3,HBACK,1.199,73,0,2940
66801186,F,3,611,1,134,3,SEDAN,1.111,50,1,0
39179280,M,4,350,3,139.5,3,HBACK,1.276,53,1,5296
79817548,F,4,815,4,103.2,3,HBACK,0.924,62,3,0
79972134,F,2,659,1,89.5,1,HBACK,1.672,33,1,1910
91898643,M,3,533,6,104.4166358,2,HBACK,1.298,43,1,1177
93102027,F,5,806,1,102.4,3,SEDAN,1.023,71,0,0
99449732,M,3,642,3,145.5,2,HBACK,3.784,50,2,0
85722040,F,4,616,1,70.6,2,SEDAN,2.035,60,4,0
47553338,M,2,605,2,131.7,3,UTE,3.069,36,2,1280
92009934,M,3,592,4,105.9,1,SEDAN,2.4178,46,1,431
53891773,M,2,649,3,114,3,SEDAN,0.946,39,0,0
12334635,F,5,715,2,98.5,3,STNWG,1.76,69,0,0
18307119,F,6,822,2,104.4166358,4,SEDAN,0.341,78,0,0
33345242,M,5,740,5,60,2,STNWG,3.014,71,3,0
55672600,F,5,733,3,150,2,HBACK,1.925,64,0,0
55679584,M,3,552,3,136.5,3,STNWG,2.068,67,3,12430
71448209,F,4,814,3,147,1,SEDAN,3.124,58,0,0
19203751,F,3,633,3,126,4,STNWG,2.365,50,0,0
33005165,F,3,511,3,104.4166358,2,HBACK,1.936,63,0,4309
13622631,F,3,562,2,134.5,2,SEDAN,1.76,49,2,0
15655149,M,5,704,4,111.3,1,STNWG,6.1798,63,0,0
31576603,F,3,500,2,123.9,2,SEDAN,1.947,46,0,0
39664792,F,5,797,2,80.8,4,STNWG,0.66,68,0,345
72403345,F,2,794,3,144,2,STNWG,3.619,33,0,0
55413859,F,1,677,3,145.5,4,STNWG,1.782,24,0,0
82658367,F,5,731,1,48.1,4,STNWG,0.495,62,0,0
66421921,F,6,458,3,123,4,SEDAN,1.1,84,3,0
57731018,M,4,643,1,74.2,4,HBACK,0.462,54,0,7618
98022357,F,6,810,2,143.9,3,HBACK,1.397,81,0,52085
86072466,F,3,661.3218455,3,132,2,SEDAN,1.98,48,1,0
74880171,F,6,665,4,98,1,SEDAN,2.684,78,0,0
11120709,F,5,797,3,136.5,3,SEDAN,4.235,68,0,0
20129845,F,4,572,2,132.1,3,HBACK,0.979,61,0,2033
66203204,M,4,657,1,77.8,4,HBACK,0.605,58,1,0
93665053,F,5,828,1,64.8,3,SEDAN,1.375,70,0,0
39201681,M,3,423,1,77.4,4,SEDAN,0.836,49,0,0
79894779,F,4,844,6,88,4,STNWG,1.452,54,0,0
51259866,M,3,808,1,101.7,3,SEDAN,0.99,49,0,296
48216158,F,2,567,3,136.5,3,HBACK,1.683,37,2,0
55950245,F,4,611,2,101,4,SEDAN,0.572,57,0,0
50372407,F,5,813,3,145.5,2,SEDAN,2.2,67,0,0
52308960,F,2,682,1,76.9,3,STNWG,2.871,33,0,0
48085973,F,3,661.3218455,5,76.5,1,SEDAN,2.222,28,0,0
41722316,F,3,612,3,123,4,SEDAN,1.023,45,0,536
69326796,F,3,742,1,60.6,3,STNWG,2.068,51,0,0
30656373,F,3,661.3218455,3,114,3,SEDAN,1.067,48,0,0
29839873,M,6,761,1,104,4,SEDAN,0.902,87,0,344
49397036,M,3,403,1,88.4,4,HBACK,0.583,52,3,3212
21324008,F,2,490,3,118.5,4,STNWG,1.496,40,0,329
27033484,F,3,774,1,91.4,4,HBACK,0.429,93,0,1605
94207718,F,4,330,4,110,2,STNWG,4.037,57,0,0
51003868,M,1,699,6,114,2,UTE,4.07,27,2,688
44603941,F,5,774,2,112.8,3,STNWG,1.287,65,2,0
62156051,M,1,663,3,148.5,3,UTE,2.365,27,2,257
81272887,F,2,554,3,130.5,2,SEDAN,1.782,39,2,2292
16338666,F,3,476,6,124,4,STNWG,1.243,25,1,0
48418490,F,6,740,1,121.7,4,SEDAN,0.825,92,0,0
76735475,F,6,436,1,107.4,4,HBACK,0.715,81,1,0
57862218,M,2,646,1,73.3,4,STNWG,2.145,37,0,0
84455277,F,1,707,1,89.4,3,STNWG,1.804,30,0,0
21778667,M,2,662,1,80.6,3,STNWG,2.651,33,0,157
62657811,F,3,485,5,15,2,STNWG,4.983,52,1,0
28132257,M,5,768,3,127.5,1,STNWG,5.775,68,1,1397
24070040,F,1,363,3,127.5,3,HBACK,1.023,27,0,0
30252985,F,1,674,6,72,1,STNWG,4.741,27,1,20224
38266068,M,3,679,6,104,3,HDTOP,2.387,46,0,2041
34394761,M,2,743,1,80.9,3,STNWG,2.574,37,0,0
79103707,M,1,475,4,223.7,3,STNWG,3.08,27,2,2408
44229966,F,1,391,3,126,4,STNWG,1.881,28,0,0
22008847,F,4,610,1,53.8,1,SEDAN,1.947,57,0,0
85485185,M,4,695,5,91.5,2,SEDAN,2.079,60,1,4182
24795250,F,4,690,3,115.5,1,SEDAN,3.905,53,0,0
77946253,F,4,643,2,142.2,3,SEDAN,1.397,55,1,0
56833523,M,5,808,4,124.7,1,STNWG,3.102,71,1,255
71658522,M,5,773,4,164.2,1,UTE,4.499,69,0,199
78732741,F,4,845,1,106.6,2,SEDAN,1.958,60,0,0
28497169,F,3,593,3,135,1,SEDAN,2.706,68,1,1765
28643288,F,4,768,3,115.5,3,HBACK,0.836,54,1,0
68361298,F,3,715,4,134.8,3,SEDAN,1.188,47,5,731
81331715,M,6,401,3,147,4,MIBUS,0.682,82,3,22456
47263851,M,5,711,3,127.5,3,SEDAN,1.386,71,1,1435
33330820,F,6,811,1,56,3,SEDAN,1.507,76,0,0
71915149,F,3,815,2,127.6,1,SEDAN,2.123,44,0,0
92579185,M,3,540,1,99.1,1,STNWG,4.873,45,2,5238
17202415,M,4,719,1,104.4166358,2,HBACK,1.76,60,2,744
52107884,M,3,744,4,103.4,1,STNWG,5.17,43,0,1955
70074277,F,2,559,3,148.5,2,SEDAN,1.496,41,1,0
46221253,F,4,647,6,104,4,STNWG,1.826,62,0,0
92632818,M,2,634,1,115.4,3,SEDAN,1.276,38,4,1968
81518323,M,3,697,3,133.5,2,HBACK,1.518,52,0,2663
49151596,M,4,784,1,92.2,3,SEDAN,1.199,57,2,149
53053363,M,2,507,3,145.5,3,SEDAN,1.419,39,2,0
59970433,M,6,375,1,102.5,3,SEDAN,0.88,77,3,1359
61655959,F,3,673,2,122.9,1,SEDAN,2.013,45,2,2930
87374216,F,5,850,1,95.8,3,HBACK,0.858,71,0,4145
53453499,F,3,695,1,79.9,3,SEDAN,1.628,44,0,0
25156375,F,2,698,2,104.4166358,4,HBACK,0.55,36,3,0
44642841,M,3,661.3218455,4,124.9,4,STNWG,1.199,51,3,1981
19719177,F,5,721,3,141,3,SEDAN,1.419,63,0,0
92587554,M,3,645,1,79.5,3,MIBUS,2.343,51,0,4744
20978085,M,4,455,2,104.4166358,4,STNWG,1.243,59,1,2088
25964165,F,2,745,1,68.8,2,SEDAN,2.024,33,0,865
73024094,M,3,491,6,170,1,SEDAN,2.552,43,1,4182
41194458,F,3,651,3,148.5,2,HBACK,1.375,30,2,142
97706003,M,2,661.3218455,1,104.4166358,1,STNWG,3.861,36,2,34634
82523409,F,2,680,2,139.6,3,SEDAN,1.562,33,0,1740
38432965,M,5,549,2,105.3,2,SEDAN,2.046,69,2,2185
16293806,F,2,566,3,145.5,3,SEDAN,1.364,38,0,0
12116487,F,3,740,3,139.5,1,STNWG,3.4419,48,1,0
53461525,M,3,540,3,145.5,3,UTE,2.365,49,3,0
19317272,F,6,811,3,132,2,SEDAN,1.65,81,0,19205
27378544,F,5,838,2,120.8,1,HBACK,1.507,69,0,0
12912016,F,3,657,1,78.9,2,STNWG,2.728,50,1,1051
69994194,M,4,731,2,127.9,4,UTE,0.957,58,1,327
10725169,M,3,567,2,131.4,3,HDTOP,1.771,44,1,2098
49052554,F,5,817,1,104.4166358,4,HBACK,0.726,64,0,0
18451233,F,5,820,2,79.2,1,HBACK,2.6224,65,0,0
74772112,F,5,704,4,135.7,3,HBACK,1.012,67,2,5617
65708555,F,3,638,1,58.8,3,SEDAN,0.968,45,0,4717
92698323,M,3,821,5,54,4,STNWG,0.935,56,0,0
53199431,M,4,572,5,104.4166358,4,SEDAN,0.385,53,1,770
76321476,F,3,726,1,104.4166358,4,STNWG,0.88,46,0,266
65601406,F,3,656,1,79.1,2,STNWG,3.113,47,0,0
39399594,F,3,711,6,132,3,STNWG,1.122,48,0,0
11925771,F,6,816,1,124.1,3,HBACK,1.881,91,0,0
49126166,F,4,823,5,66,4,STNWG,0.968,57,0,0
96537008,F,1,766,2,104.4166358,3,STNWG,2.013,23,0,8170
54483153,M,5,706,5,37.5,4,TRUCK,1.595,67,0,29858
84624835,M,3,811,1,68.6,3,HBACK,1.485,40,0,0
69626401,F,2,684,3,102,1,SEDAN,2.728,38,0,0
29014910,F,4,801,5,69,3,UTE,2.53,59,0,0
67487392,F,4,689,2,139.5,2,SEDAN,2.354,59,0,0
10551306,M,4,710,2,123,2,HBACK,1.914,57,1,269
25000686,F,2,661.3218455,2,116.3,1,HBACK,1.8139,38,0,3514
55313816,M,6,772,2,114.2,4,HDTOP,1.507,94,0,0
56167884,F,4,716,5,72,3,UTE,1.331,53,0,0
53524405,M,3,459,1,98.9,1,STNWG,3.014,32,2,3808
14140755,F,3,686,1,70.4,3,HBACK,1.166,49,0,1605
82640314,M,2,661.3218455,5,48,3,UTE,2.002,34,2,13274
16257198,F,2,590,3,150,2,SEDAN,2.607,33,0,0
13157956,M,3,576,5,33,2,SEDAN,1.518,48,0,0
91827951,M,2,550,6,138,4,STNWG,2.332,39,1,0
16303679,F,2,661.3218455,3,129,3,SEDAN,0.979,38,0,516
20681081,F,5,729,1,84.9,2,HBACK,1.43,67,0,0
27266985,F,4,574,4,104.8,1,SEDAN,2.178,53,1,972
29054985,F,4,622,3,139.5,2,SEDAN,2.002,56,0,161
26909731,F,3,691,2,113.7,3,STNWG,2.893,50,0,402
39031243,F,1,757,2,125.5,2,HBACK,1.265,26,0,7455
43728040,M,3,560,3,145.5,2,HBACK,3.212,43,0,0
10247361,M,4,830,1,115,2,TRUCK,1.485,53,0,4612
89509444,F,2,498,4,108.1,3,STNWG,2.079,40,2,0
77381765,F,4,772,2,136,1,SEDAN,2.4739,59,0,0
50901864,F,3,501,1,56.3,2,SEDAN,1.617,50,1,6948
64476476,F,4,491,2,149.8,2,HBACK,2.057,55,2,439
89577035,M,3,319,2,125.1,3,HBACK,1.386,57,2,5457
18297166,M,5,838,2,88,2,SEDAN,2.145,68,0,0
76638465,F,1,661.3218455,2,140.5,3,HBACK,1.518,29,2,0
12616115,M,5,717,1,47.7,3,HBACK,1.694,68,2,0
17530488,F,3,839,3,135,3,SEDAN,1.947,52,0,1002
11404556,F,1,398,3,99,1,HBACK,1.353,26,2,414
79353291,F,5,832,1,92.5,1,HBACK,1.397,64,0,0
34147411,F,1,401,3,97.5,3,SEDAN,0.869,27,1,10709
40508139,F,4,724,3,136.5,2,HBACK,1.903,62,0,195
43612260,F,2,392,3,135,2,SEDAN,1.771,36,2,1190
65621785,M,6,497,5,19.5,3,HBACK,0.858,92,1,6835
46159990,M,5,326,1,104.2,2,STNWG,1.782,62,2,0
98602799,F,4,311,1,78.4,4,SEDAN,0.396,56,1,148
20471965,F,4,685,5,18,3,SEDAN,1.133,62,0,0
72433325,F,2,554,3,104.4166358,3,SEDAN,1.144,34,2,0
29188766,F,4,663,4,82.2,2,STNWG,6.49,60,2,10905
63212685,M,1,308,1,88.6,1,UTE,4.235,22,1,522
51185984,F,4,394,2,80.4,1,UTE,4.004,52,0,0
79202622,F,4,394,2,122.3,3,HBACK,0.979,56,2,0
67508412,M,3,513,3,120,4,SEDAN,0.418,43,0,0
97793969,M,4,633,6,74,2,STNWG,4.07,61,3,362
46427761,F,5,719,3,144,3,SEDAN,0.847,67,1,0
20953943,M,4,604,5,28.5,3,UTE,2.255,53,1,371
29028730,F,5,719,1,57.9,3,SEDAN,1.276,65,0,0
81462260,F,5,846,1,104.4166358,2,STNWG,3.278,70,0,0
76960603,M,2,595,2,120.6,4,HBACK,0.594,40,1,161
79511254,M,6,819,4,63.6,2,UTE,1.87,90,0,3601
16674497,F,2,823,4,59,3,HDTOP,3.058,40,0,0
57621587,M,2,675,4,35.5,2,UTE,3.498,42,0,0
93882187,F,5,792,4,120,4,MIBUS,0.968,71,0,0
43196199,F,4,570,5,30,2,STNWG,2.904,61,1,7124
14133174,M,2,661.3218455,2,99.8,4,SEDAN,0.814,34,2,0
99035224,F,5,778,4,69.3,3,SEDAN,1.419,64,2,0
44537998,F,4,608,5,57,4,COUPE,1.199,59,0,0
65623524,F,3,600,3,93,4,SEDAN,0.517,48,1,1051
74324580,M,4,393,2,131.8,1,STNWG,5.071,55,1,350
56243229,F,1,369,2,90.2,2,SEDAN,1.793,26,5,0
37000785,F,4,761,3,104.4166358,4,STNWG,1.925,61,0,0
94839757,F,4,686,1,70.1,3,HBACK,1.43,54,0,0
84182177,M,2,700,1,63,2,HBACK,1.804,40,2,848
68352650,F,1,719,3,132,2,HBACK,1.133,27,5,0
94263524,F,5,829,1,102,2,SEDAN,1.496,65,0,0
88821668,F,3,745,1,51.7,4,SEDAN,0.748,44,0,0
65201435,M,2,523,1,62.3,3,HBACK,1.309,37,2,3360
75762713,F,2,795,3,142.5,4,SEDAN,1.045,38,0,0
98134650,F,3,313,3,141,4,SEDAN,0.473,48,0,0
62302778,M,2,774,2,98.4,3,SEDAN,1.98,41,2,4099
17092401,M,2,696,6,104.4166358,2,TRUCK,3.63,33,0,2869
18016283,F,3,813,1,66.8,3,STNWG,1.111,44,0,450
92921655,F,5,642,4,86.4,4,STNWG,2.068,63,1,0
27673293,M,4,527,3,141,2,HBACK,1.133,58,1,215
27110693,M,2,762,2,127,1,HBACK,1.98,33,2,1249
76838239,F,1,350,2,115.2,3,HBACK,0.979,26,1,5147
23668324,F,4,720,1,110.6,4,SEDAN,1.221,55,0,1058
38163694,F,3,676,4,124.1,3,STNWG,2.893,46,1,4942
39832513,F,5,686,1,84.5,1,STNWG,3.333,64,1,478
91977811,F,3,754,2,96.3,4,STNWG,2.123,50,0,2730
66334511,M,4,808,3,147,3,STNWG,2.805,61,0,0
94237648,F,3,697,3,94.5,2,STNWG,1.969,42,0,0
62488003,F,3,767,4,95.4,1,SEDAN,2.189,55,0,30384
35075758,F,5,631,3,139.5,4,SEDAN,0.726,68,0,0
68606071,F,1,688,3,93,1,HBACK,1.639,27,0,0
44168447,M,4,845,4,137.4,4,STNWG,0.429,60,0,0
83891031,F,4,669,5,28.5,3,SEDAN,0.979,56,1,5018
66416435,M,3,619,6,164,4,UTE,1.023,56,1,1579
65865172,F,4,803,1,61.9,2,SEDAN,1.881,60,0,0
82683046,F,3,685,2,175.7,3,HBACK,0.858,44,0,0
41624154,F,1,513,4,83.4,4,HBACK,0.462,31,2,1497
60229239,F,3,799,3,145.5,2,SEDAN,1.683,50,0,0
42971044,M,1,626,5,24,1,STNWG,4.928,30,2,2463
97012088,F,4,826,3,104.4166358,2,HBACK,1.617,55,0,0
36201332,F,3,598,1,119.1,3,STNWG,3.124,48,1,0
90765286,F,4,642,3,130.5,3,HDTOP,1.639,58,1,2526
42257591,M,5,832,3,133.5,2,STNWG,5.797,65,1,1397
62297060,F,4,630,3,115.5,1,SEDAN,3.674,59,0,0
73514975,M,4,604,2,108,1,HBACK,1.606,55,3,329
81504346,M,3,475,5,43.5,2,SEDAN,2.222,52,1,0
27691887,F,5,849,4,78.6,1,UTE,3.289,71,0,0
77595229,F,5,806,3,112.5,3,HBACK,0.847,70,1,471
74812817,M,3,781,2,128.1,4,HBACK,0.77,47,0,0
20659850,M,6,490,3,108,2,UTE,2.915,-7,2,0
67846976,F,3,838,3,111,3,SEDAN,1.023,78,0,0
82959766,F,4,406,2,140.1,1,SEDAN,2.09,55,2,2182
15089562,M,4,608,5,54,1,TRUCK,1.837,56,4,0
25216258,F,2,461,3,121.5,1,STNWG,3.531,42,0,329
70978878,F,2,661.3218455,1,92.9,3,HBACK,1.342,34,1,1833
92146517,F,3,630,1,97.4,1,HBACK,1.562,43,0,0
15577079,F,1,643,1,99.9,2,HBACK,2.123,26,0,0
74701137,F,3,842,4,127,2,STNWG,3.619,42,0,753
28057007,F,3,704,1,86.6,2,STNWG,3.729,48,0,8573
34171717,F,5,554,3,114,4,HBACK,0.407,67,1,0
44628663,F,4,726,1,87.1,3,SEDAN,1.683,61,0,0
16366207,F,6,416,1,76.5,4,STNWG,2.167,76,1,9903
50450799,F,4,704,2,103.4,4,HBACK,0.506,54,0,0
84879079,F,1,661.3218455,2,119.8,1,UTE,3.993,26,0,239
17146436,F,4,813,3,136.5,2,SEDAN,1.639,54,0,149
86438731,M,1,661.3218455,1,104.4166358,1,SEDAN,2.2528,26,2,506
48996088,F,4,816,4,109.3,3,SEDAN,1.386,52,0,0
67040336,F,4,758,3,72,4,STNWG,1.991,61,0,0
68048107,F,4,511,3,112.5,4,SEDAN,0.803,56,1,0
38764305,F,2,328,2,115.5,1,HBACK,1.8139,36,2,7455
22774298,M,5,847,1,95.8,1,UTE,4.07,69,0,6779
14146375,F,5,760,3,138,4,SEDAN,0.946,69,0,0
48236057,F,1,569,2,119,2,SEDAN,1.551,29,1,1117
74271549,F,4,667,2,100.4,2,STNWG,3.641,60,0,0
51180965,F,6,790,3,144,1,HBACK,1.848,75,0,1456
45997063,F,1,608,2,117.9,1,HBACK,1.815,26,0,17346
81449416,M,4,572,5,70.5,1,UTE,4.147,54,1,3889
72649334,F,2,667,1,43.9,1,STNWG,4.752,36,5,0
24434492,F,3,739,4,116.7,1,STNWG,4.224,50,2,0
34112380,F,5,758,2,116.7,4,HBACK,0.473,71,0,4240
42205222,F,5,811,2,104.4166358,4,STNWG,1.243,63,0,345
84251764,F,5,537,4,138.7,1,HBACK,1.441,66,0,5617
57903659,F,1,659,3,148.5,2,HBACK,1.232,28,0,0
16515068,F,3,743,3,115.5,2,STNWG,1.98,44,0,0
92635747,M,3,643,4,72.2,4,HBACK,0.473,61,1,0
34721410,F,4,568,1,70.1,2,STNWG,4.224,54,1,0
26453300,F,3,535,4,141.9,1,HBACK,1.65,41,3,1097
92786648,F,1,667,3,120,1,HBACK,1.507,30,0,0
33562876,F,6,487,3,145.5,1,HBACK,2.442,90,2,2741
37562828,F,3,621,5,31.5,4,HBACK,0.506,42,2,0
94755987,F,5,742,1,62.4,4,SEDAN,0.627,71,0,0
91342321,M,4,790,4,112.7,4,HBACK,0.429,59,1,2305
14989989,M,3,607,1,81,2,STNWG,3.113,45,2,10339
48372131,M,3,705,4,91.1,3,TRUCK,1.804,50,2,6729
42718661,F,3,567,5,69,3,STNWG,2.871,50,0,7124
72394515,F,2,461,3,104.4166358,1,HBACK,1.496,32,0,568
93981499,F,3,656,1,81.6,4,SEDAN,0.979,43,0,0
38488581,M,3,704,5,54,1,STNWG,4.95,64,1,0
40997601,M,2,640,6,138,4,STNWG,1.683,32,1,132
57819807,F,2,604,2,89.2,4,SEDAN,0.836,33,5,0
57603745,F,1,776,3,147,3,SEDAN,1.177,26,2,0
92538429,F,5,832,2,138.1,3,SEDAN,1.606,65,1,636
68566031,F,2,474,6,152,4,STNWG,1.463,36,2,0
87406244,M,6,443,1,97.4,1,HBACK,1.551,87,0,0
38658829,F,3,608,3,136.5,4,SEDAN,1.056,48,1,1765
68853423,F,5,821,3,94.5,2,HBACK,1.661,68,0,1404
70051042,M,2,566,4,68.8,2,TRUCK,3.707,37,2,25416
88075761,F,3,661,1,71.6,1,SEDAN,2.222,47,0,0
15082931,F,2,548,1,74.4,1,HBACK,1.364,40,0,0
85131568,F,3,545,2,124.9,4,MIBUS,0.803,47,2,0
76320640,F,1,518,3,130.5,3,HBACK,1.551,28,1,568
66202016,F,4,485,3,135,2,COUPE,5.522,61,1,0
28750275,F,4,665,2,122.6,4,UTE,1.617,61,0,0
10184619,F,3,394,1,77.5,2,SEDAN,2.123,45,4,0
68957579,F,1,661.3218455,1,94.8,3,HBACK,1.573,25,0,2928
17395914,F,2,647,2,101.5,2,SEDAN,2.541,39,0,2507
80288432,F,3,764,1,58.1,4,HBACK,0.594,54,0,0
40272217,F,3,609,6,102,3,UTE,2.112,46,3,475
21053474,M,5,818,4,95.7,4,SEDAN,0.803,62,0,503
93055197,F,5,850,3,138,2,HBACK,1.903,67,0,2192
91586425,M,2,396,3,138,4,COUPE,1.573,40,3,216
90370738,F,3,692,1,85.8,4,SEDAN,0.715,50,0,0
85709174,F,3,746,3,144,1,HBACK,1.94073,46,1,0
64154015,F,3,815,1,87.9,3,SEDAN,1.276,62,0,0
94879706,F,1,726,3,130.5,4,STNWG,1.947,29,0,0
23095703,F,1,677,3,133.5,4,HBACK,0.913,27,0,0
56122521,F,4,728,1,78.4,4,SEDAN,0.594,55,0,0
47171994,M,2,315,2,130.2,4,HBACK,0.33,37,1,1249
57263170,F,3,837,3,148.5,4,SEDAN,0.319,67,0,0
88103402,F,3,559,4,97.8,3,HBACK,1.023,48,0,536
81874774,F,5,800,1,94.6,1,HBACK,2.442,70,0,0
59982989,F,4,544,3,142.5,4,HBACK,0.781,52,2,462
87613383,M,5,803,3,123,3,UTE,1.661,62,0,123
16091109,M,3,771,1,73.4,4,HBACK,0.946,62,0,0
13000037,F,3,673,2,106.8,3,HBACK,0.957,50,0,0
29585809,F,3,758,2,109.4,3,SEDAN,1.386,52,0,0
35641945,F,3,570,2,106.4,1,SEDAN,2.706,49,0,0
23689210,M,6,717,1,91.6,1,HBACK,1.551,81,2,10683
58615007,M,2,626,1,64.8,1,HBACK,2.453,39,0,3360
54928145,F,3,695,2,149.6,2,HBACK,2.189,50,3,0
11877462,F,4,725,3,144,3,HBACK,0.748,59,0,0
54680553,M,3,398,2,125.6,4,HDTOP,1.353,31,2,4766
18038754,M,3,759,3,97.5,1,UTE,2.3155,43,1,0
53896770,F,4,715,1,42.5,1,HBACK,1.77573,53,0,0
44162976,M,2,541,1,88.7,4,HBACK,0.484,36,2,845
38852179,M,3,618,4,54.1,4,HBACK,0.583,48,5,1269
87101373,M,4,405,6,150,3,HDTOP,2.662,57,1,6732
64064732,M,5,794,2,104.4166358,2,SEDAN,1.991,66,1,2799
32871221,F,3,651,1,50.8,2,STNWG,5.049,45,1,8573
52940249,F,3,793,3,145.5,4,STNWG,0.462,52,0,0
32240490,M,3,366,1,104.4166358,3,COUPE,3.971,55,2,492
21723837,M,3,658,1,81.5,4,HDTOP,1.166,42,2,9232
20148636,M,2,694,6,170,4,UTE,1.584,34,2,1508
90826115,M,3,647,1,72.3,2,HBACK,1.232,45,1,0
66589221,F,3,747,6,116,2,SEDAN,1.925,51,1,40244
14784158,M,3,822,3,144,3,PANVN,1.408,69,0,0
54124233,F,3,828,3,115.5,2,SEDAN,1.584,63,0,0
61723609,F,4,661.3218455,6,104,2,STNWG,3.575,57,3,355
69299908,F,5,727,3,105,4,SEDAN,0.33,72,0,0
75616320,M,4,741,3,99,2,STNWG,3.872,57,0,1216
11816162,M,3,661.3218455,6,104,4,STNWG,2.123,50,1,604
34778366,M,4,545,3,79.5,4,STNWG,1.716,57,3,985
55351030,F,5,560,3,126,2,SEDAN,2.266,70,2,0
62739275,M,5,807,5,31.5,2,SEDAN,1.947,72,1,18122
51074543,M,2,620,5,37.5,4,UTE,1.089,35,1,21067
82954262,F,5,710,1,104.4166358,4,SEDAN,0.451,66,0,4407
79261866,F,2,665,4,128.3,2,STNWG,4.796,37,1,18642
73928630,F,3,668,6,96,3,STNWG,2.629,49,0,541
45852916,F,2,697,3,127.5,1,HBACK,2.376,35,0,0
22587724,M,3,624,3,111,2,SEDAN,3.036,46,1,0
73665001,F,5,828,5,21,4,STNWG,0.44,67,0,0
27105953,M,4,687,2,75.4,2,SEDAN,2.937,55,1,1989
13927642,M,4,633,3,132,4,UTE,1.21,57,0,0
57816642,F,5,845,3,104.4166358,4,SEDAN,1.276,69,0,0
43467250,F,4,812,2,107.3,3,HDTOP,1.947,55,0,0
96636568,F,4,699,4,96.6,3,HBACK,1.287,56,2,412
80273677,M,3,655,2,83.8,4,STNWG,1.342,51,1,4125
87168496,F,5,769,2,100.3,3,SEDAN,1.595,67,0,636
10698620,F,5,721,3,112.5,2,SEDAN,2.233,71,0,0
64523760,M,3,510,2,80,4,SEDAN,1.045,43,1,4099
49184991,M,1,398,3,124.5,2,STNWG,3.355,25,2,1235
64253641,F,4,730,3,118.5,1,HBACK,1.397,58,1,462
24462825,F,2,773,4,85.1,4,STNWG,1.452,36,0,898
24097956,F,4,653,3,121.5,2,HBACK,1.43,59,0,0
76642807,F,1,721,1,56.4,1,HBACK,2.01883,23,0,2928
48433770,M,4,804,2,103.5,2,SEDAN,2.541,57,1,387
94878036,F,4,686,3,132,2,SEDAN,2.024,58,0,0
55368876,F,1,402,2,112.4,2,STNWG,4.741,29,0,597
49119279,F,4,595,3,147,2,SEDAN,1.936,53,1,0
77227598,M,4,657,5,36,2,STNWG,4.29,55,0,0
75657721,F,2,510,1,59.6,2,STNWG,2.189,38,0,0
46395834,M,3,446,1,90.1,3,SEDAN,1.243,48,0,296
91523299,F,2,550,1,89.9,4,SEDAN,1.529,34,0,0
69714105,M,3,661.3218455,4,97.3,2,HDTOP,3.751,46,1,3012
90065784,M,3,630,1,96.8,1,SEDAN,2.75,43,0,10014
36384958,M,3,669,1,72.1,1,STNWG,6.061,43,0,0
62157441,F,3,627,3,108,3,SEDAN,1.628,47,0,1326
97657048,F,4,663,3,104.4166358,2,UTE,1.606,54,1,916
57577127,F,3,677,2,116.8,2,HBACK,1.54,48,0,0
17581267,F,3,624,3,111,3,STNWG,3.19,51,0,0
40264732,F,1,309,3,147,2,HBACK,1.496,29,2,4199
28929037,F,5,837,2,129.7,3,SEDAN,1.727,66,0,2341
94440995,F,4,572,2,156.8,3,HBACK,0.935,56,1,0
96550310,F,1,661.3218455,1,70.4,1,SEDAN,2.167,23,0,0
97325995,M,3,677,3,127.5,1,STNWG,6.149,47,0,1403
39403612,M,4,751,2,110.4,1,HBACK,1.94073,61,2,0
13562797,M,5,847,1,46.3,4,SEDAN,1.045,63,0,0
85531929,F,1,661.3218455,5,43.5,2,SEDAN,2.057,30,0,0
46436571,M,4,846,1,58.5,2,STNWG,4.18,57,0,7041
90325506,F,3,421,6,100,2,HBACK,1.848,42,3,0
78470537,F,4,742,2,150.9,1,SEDAN,2.167,56,0,0
28062565,F,2,632,2,156.2,2,HBACK,1.837,41,0,273
32236692,F,1,782,2,122.6,1,HBACK,1.639,22,0,8338
85874482,M,5,776,1,111.7,3,SEDAN,1.254,62,0,0
37366441,F,6,626,1,66.2,1,HBACK,1.54,72,3,2940
68793058,F,4,817,3,115.5,1,HBACK,2.112,52,0,0
89733462,M,2,711,1,95.4,4,UTE,1.023,40,0,0
66560982,F,4,527,3,123,4,SEDAN,1.243,56,1,0
79646747,F,1,716,1,98.5,2,HBACK,1.386,25,0,2928
59881463,F,4,584,3,135,4,COUPE,0.682,56,1,0
25544017,F,3,655,1,78.3,3,SEDAN,0.968,43,0,0
30267205,F,3,738,5,55.5,4,STNWG,1.903,45,0,0
24478012,F,4,742,1,106.9,2,STNWG,3.861,55,0,930
61521294,F,1,370,2,84.8,3,HBACK,0.781,27,0,0
64413105,F,3,658,2,130.5,2,HBACK,1.925,52,0,0
67702285,F,4,739,4,52.3,3,STNWG,1.144,54,0,0
67836170,M,3,633,1,91,1,HBACK,2.013,55,1,1177
35326219,F,1,543,4,122,4,SEDAN,0.319,22,1,5373
63801918,M,6,496,1,91.1,2,STNWG,4.741,77,2,20694
29011022,M,4,587,3,132,2,HBACK,1.738,60,1,215
22711233,M,2,562,1,97.2,4,HDTOP,1.727,40,2,9232
